資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260306,006203,1,739,110967,1.08
20260306,006203,2,355,606721,5.93
20260306,006203,3,29,214385,2.09
20260306,006203,4,8,112029,1.09
20260306,006203,5,8,142898,1.39
20260306,006203,6,3,79000,0.77
20260306,006203,7,0,0,0.00
20260306,006203,8,1,42000,0.41
20260306,006203,9,2,155000,1.51
20260306,006203,10,1,124000,1.21
20260306,006203,11,1,244000,2.38
20260306,006203,12,3,1388000,13.58
20260306,006203,13,0,0,0.00
20260306,006203,14,1,1000000,9.78
20260306,006203,15,2,5999000,58.71
20260306,006203,16,0,0,0.00
20260306,006203,17,1153,10218000,100.00
20260306,006204,1,834,118203,7.88
20260306,006204,2,293,509514,33.96
20260306,006204,3,14,99478,6.63
20260306,006204,4,4,54223,3.61
20260306,006204,5,2,40000,2.66
20260306,006204,6,3,76822,5.12
20260306,006204,7,0,0,0.00
20260306,006204,8,1,42000,2.80
20260306,006204,9,1,70000,4.66
20260306,006204,10,2,271000,18.06
20260306,006204,11,1,218760,14.58
20260306,006204,12,0,0,0.00
20260306,006204,13,0,0,0.00
20260306,006204,14,0,0,0.00
20260306,006204,15,0,0,0.00
20260306,006204,16,0,0,0.00
20260306,006204,17,1155,1500000,100.00
20260306,006205,1,3339,1038722,0.95
20260306,006205,2,4401,9923235,9.10
20260306,006205,3,1108,8533846,7.83
20260306,006205,4,361,4599764,4.22
20260306,006205,5,263,4823440,4.42
20260306,006205,6,198,5002415,4.59
20260306,006205,7,104,3700805,3.39
20260306,006205,8,42,1973958,1.81
20260306,006205,9,127,9094519,8.34
20260306,006205,10,62,8956735,8.22
20260306,006205,11,11,3240831,2.97
20260306,006205,12,10,4940052,4.53
20260306,006205,13,10,7121001,6.53
20260306,006205,14,2,1796000,1.64
20260306,006205,15,8,34193677,31.38
20260306,006205,16,0,0,0.00
20260306,006205,17,10046,108939000,100.00
20260306,006206,1,866,217914,0.68
20260306,006206,2,1798,4025364,12.66
20260306,006206,3,481,3856883,12.13
20260306,006206,4,149,1916627,6.03
20260306,006206,5,114,2114288,6.65
20260306,006206,6,103,2653130,8.34
20260306,006206,7,56,2060415,6.48
20260306,006206,8,38,1835252,5.77
20260306,006206,9,44,3264089,10.27
20260306,006206,10,14,1889782,5.94
20260306,006206,11,8,2302124,7.24
20260306,006206,12,2,1025229,3.22
20260306,006206,13,2,1528903,4.81
20260306,006206,14,0,0,0.00
20260306,006206,15,1,3088000,9.71
20260306,006206,16,0,0,0.00
20260306,006206,17,3676,31778000,100.00
20260306,006207,1,270,60009,0.24
20260306,006207,2,896,2101766,8.44
20260306,006207,3,220,1793689,7.20
20260306,006207,4,73,925126,3.71
20260306,006207,5,70,1314634,5.28
20260306,006207,6,61,1631317,6.55
20260306,006207,7,22,779000,3.12
20260306,006207,8,19,897118,3.60
20260306,006207,9,44,3209765,12.89
20260306,006207,10,21,3151796,12.66
20260306,006207,11,13,3972000,15.95
20260306,006207,12,5,2334876,9.38
20260306,006207,13,2,1276008,5.12
20260306,006207,14,0,0,0.00
20260306,006207,15,1,1444896,5.80
20260306,006207,16,0,0,0.00
20260306,006207,17,1717,24892000,100.00
20260306,006208,1,352367,107996472,5.81
20260306,006208,2,249294,533985399,28.73
20260306,006208,3,43265,310215880,16.69
20260306,006208,4,13979,172261917,9.26
20260306,006208,5,6649,116914046,6.29
20260306,006208,6,5422,132437197,7.12
20260306,006208,7,2181,75652869,4.07
20260306,006208,8,1025,46144137,2.48
20260306,006208,9,1429,95769121,5.15
20260306,006208,10,327,42834687,2.30
20260306,006208,11,66,17802938,0.95
20260306,006208,12,15,6898854,0.37
20260306,006208,13,8,5199223,0.27
20260306,006208,14,2,1908000,0.10
20260306,006208,15,40,192524177,10.35
20260306,006208,16,2,4917,0.00
20260306,006208,17,676069,1858540000,100.00
20260306,00625K,1,0,0,0.00
20260306,00625K,2,5,17000,5.10
20260306,00625K,3,1,10000,3.00
20260306,00625K,4,1,12000,3.60
20260306,00625K,5,1,16000,4.80
20260306,00625K,6,1,23000,6.90
20260306,00625K,7,1,35000,10.51
20260306,00625K,8,0,0,0.00
20260306,00625K,9,2,108000,32.43
20260306,00625K,10,1,112000,33.63
20260306,00625K,11,0,0,0.00
20260306,00625K,12,0,0,0.00
20260306,00625K,13,0,0,0.00
20260306,00625K,14,0,0,0.00
20260306,00625K,15,0,0,0.00
20260306,00625K,16,0,0,0.00
20260306,00625K,17,13,333000,100.00
20260306,00631L,1,48164,8964295,7.02
20260306,00631L,2,17497,34889310,27.34
20260306,00631L,3,2450,17910821,14.03
20260306,00631L,4,795,9929830,7.78
20260306,00631L,5,385,6860660,5.37
20260306,00631L,6,333,8322885,6.52
20260306,00631L,7,151,5287543,4.14
20260306,00631L,8,78,3572962,2.80
20260306,00631L,9,117,8132581,6.37
20260306,00631L,10,36,4916480,3.85
20260306,00631L,11,12,3083722,2.41
20260306,00631L,12,3,1495029,1.17
20260306,00631L,13,3,2075598,1.62
20260306,00631L,14,3,2733729,2.14
20260306,00631L,15,3,9408555,7.37
20260306,00631L,16,0,0,0.00
20260306,00631L,17,70030,127584000,100.00
20260306,00632R,1,11445,4437798,0.22
20260306,00632R,2,20452,51068964,2.56
20260306,00632R,3,8050,63492664,3.19
20260306,00632R,4,3866,49897636,2.50
20260306,00632R,5,2865,52621087,2.64
20260306,00632R,6,3465,88413261,4.44
20260306,00632R,7,1919,68764374,3.45
20260306,00632R,8,1535,70936478,3.56
20260306,00632R,9,3363,246089264,12.37
20260306,00632R,10,1786,254377251,12.78
20260306,00632R,11,817,226054521,11.36
20260306,00632R,12,252,123954870,6.23
20260306,00632R,13,116,81236130,4.08
20260306,00632R,14,65,58839556,2.95
20260306,00632R,15,169,549023876,27.60
20260306,00632R,16,0,0,0.00
20260306,00632R,17,60165,1989207730,100.00
20260306,00633L,1,253,45500,0.02
20260306,00633L,2,1995,4928439,2.76
20260306,00633L,3,764,6243387,3.49
20260306,00633L,4,343,4487440,2.51
20260306,00633L,5,294,5443314,3.05
20260306,00633L,6,319,8330668,4.66
20260306,00633L,7,167,6021730,3.37
20260306,00633L,8,129,6042223,3.38
20260306,00633L,9,313,23416001,13.12
20260306,00633L,10,149,20957000,11.74
20260306,00633L,11,76,21620396,12.11
20260306,00633L,12,22,10412000,5.83
20260306,00633L,13,17,12062512,6.75
20260306,00633L,14,7,6244000,3.49
20260306,00633L,15,20,42203390,23.64
20260306,00633L,16,0,0,0.00
20260306,00633L,17,4868,178458000,100.00
20260306,00634R,1,49,4263,0.00
20260306,00634R,2,334,836692,1.77
20260306,00634R,3,123,1057180,2.23
20260306,00634R,4,50,655400,1.38
20260306,00634R,5,46,868631,1.83
20260306,00634R,6,56,1493801,3.16
20260306,00634R,7,33,1176000,2.48
20260306,00634R,8,32,1509800,3.19
20260306,00634R,9,58,4244000,8.98
20260306,00634R,10,31,4649835,9.83
20260306,00634R,11,22,6393762,13.53
20260306,00634R,12,3,1600000,3.38
20260306,00634R,13,4,2776000,5.87
20260306,00634R,14,1,1000000,2.11
20260306,00634R,15,7,18990636,40.18
20260306,00634R,16,0,0,0.00
20260306,00634R,17,849,47256000,100.00
20260306,00635U,1,21060,4817269,1.49
20260306,00635U,2,30694,61080245,18.93
20260306,00635U,3,4124,32476235,10.06
20260306,00635U,4,1271,16467303,5.10
20260306,00635U,5,874,16240633,5.03
20260306,00635U,6,669,17137838,5.31
20260306,00635U,7,353,12771971,3.96
20260306,00635U,8,188,8858146,2.74
20260306,00635U,9,320,23056946,7.14
20260306,00635U,10,113,15790946,4.89
20260306,00635U,11,37,9929992,3.07
20260306,00635U,12,6,2808000,0.87
20260306,00635U,13,7,5021000,1.55
20260306,00635U,14,2,1724000,0.53
20260306,00635U,15,22,94333476,29.24
20260306,00635U,16,0,0,0.00
20260306,00635U,17,59740,322514000,100.00
20260306,00636 ,1,1537,444598,0.34
20260306,00636 ,2,5054,11960537,9.39
20260306,00636 ,3,1323,10701391,8.40
20260306,00636 ,4,535,6875085,5.39
20260306,00636 ,5,358,6685901,5.25
20260306,00636 ,6,332,8535927,6.70
20260306,00636 ,7,154,5643581,4.43
20260306,00636 ,8,103,4837405,3.79
20260306,00636 ,9,188,13816670,10.85
20260306,00636 ,10,96,13484294,10.59
20260306,00636 ,11,27,7292248,5.72
20260306,00636 ,12,12,5847404,4.59
20260306,00636 ,13,4,2851000,2.23
20260306,00636 ,14,4,3588000,2.81
20260306,00636 ,15,9,24760959,19.44
20260306,00636 ,16,0,0,0.00
20260306,00636 ,17,9736,127325000,100.00
20260306,00636K,1,3,1400,2.25
20260306,00636K,2,4,10500,16.90
20260306,00636K,3,1,5700,9.17
20260306,00636K,4,0,0,0.00
20260306,00636K,5,0,0,0.00
20260306,00636K,6,0,0,0.00
20260306,00636K,7,0,0,0.00
20260306,00636K,8,1,44500,71.65
20260306,00636K,9,0,0,0.00
20260306,00636K,10,0,0,0.00
20260306,00636K,11,0,0,0.00
20260306,00636K,12,0,0,0.00
20260306,00636K,13,0,0,0.00
20260306,00636K,14,0,0,0.00
20260306,00636K,15,0,0,0.00
20260306,00636K,16,0,0,0.00
20260306,00636K,17,9,62100,100.00
20260306,00637L,1,735,143043,0.01
20260306,00637L,2,6013,15979881,1.37
20260306,00637L,3,2660,22299053,1.92
20260306,00637L,4,1176,15511114,1.33
20260306,00637L,5,1122,21127534,1.82
20260306,00637L,6,1187,31132636,2.68
20260306,00637L,7,727,26507890,2.28
20260306,00637L,8,576,27012860,2.33
20260306,00637L,9,1265,94074183,8.11
20260306,00637L,10,798,115864886,10.00
20260306,00637L,11,415,119011943,10.27
20260306,00637L,12,158,77648000,6.70
20260306,00637L,13,65,44660000,3.85
20260306,00637L,14,50,45415000,3.91
20260306,00637L,15,139,502217977,43.34
20260306,00637L,16,0,0,0.00
20260306,00637L,17,17086,1158606000,100.00
20260306,00638R,1,59,8662,0.02
20260306,00638R,2,227,581055,2.00
20260306,00638R,3,87,746294,2.57
20260306,00638R,4,47,633066,2.18
20260306,00638R,5,39,754000,2.60
20260306,00638R,6,32,825401,2.85
20260306,00638R,7,18,650000,2.24
20260306,00638R,8,14,658000,2.27
20260306,00638R,9,27,1886000,6.51
20260306,00638R,10,24,3655000,12.62
20260306,00638R,11,9,2329648,8.04
20260306,00638R,12,6,2926000,10.10
20260306,00638R,13,0,0,0.00
20260306,00638R,14,1,1000000,3.45
20260306,00638R,15,3,12294874,42.47
20260306,00638R,16,0,0,0.00
20260306,00638R,17,593,28948000,100.00
20260306,00639 ,1,1175,389593,0.30
20260306,00639 ,2,2942,7241575,5.59
20260306,00639 ,3,1043,8460035,6.53
20260306,00639 ,4,392,5054606,3.90
20260306,00639 ,5,388,7178626,5.54
20260306,00639 ,6,323,8458998,6.53
20260306,00639 ,7,165,5926926,4.58
20260306,00639 ,8,112,5238157,4.04
20260306,00639 ,9,219,16079732,12.42
20260306,00639 ,10,115,16352492,12.63
20260306,00639 ,11,37,10962835,8.47
20260306,00639 ,12,8,4047000,3.12
20260306,00639 ,13,8,5337000,4.12
20260306,00639 ,14,5,4542000,3.50
20260306,00639 ,15,12,24133425,18.64
20260306,00639 ,16,0,0,0.00
20260306,00639 ,17,6944,129403000,100.00
20260306,00640L,1,828,164543,1.32
20260306,00640L,2,932,1921571,15.47
20260306,00640L,3,157,1206557,9.71
20260306,00640L,4,60,775244,6.24
20260306,00640L,5,37,675208,5.43
20260306,00640L,6,36,894651,7.20
20260306,00640L,7,11,391221,3.15
20260306,00640L,8,6,272400,2.19
20260306,00640L,9,18,1316914,10.60
20260306,00640L,10,6,896000,7.21
20260306,00640L,11,1,300000,2.41
20260306,00640L,12,3,1494963,12.03
20260306,00640L,13,1,719000,5.78
20260306,00640L,14,0,0,0.00
20260306,00640L,15,1,1390728,11.19
20260306,00640L,16,0,0,0.00
20260306,00640L,17,2097,12419000,100.00
20260306,00641R,1,78,15467,0.01
20260306,00641R,2,466,1221065,1.54
20260306,00641R,3,209,1775849,2.24
20260306,00641R,4,109,1422153,1.79
20260306,00641R,5,107,2018876,2.54
20260306,00641R,6,93,2459944,3.10
20260306,00641R,7,62,2266317,2.85
20260306,00641R,8,50,2330508,2.94
20260306,00641R,9,127,9283630,11.71
20260306,00641R,10,56,7962000,10.04
20260306,00641R,11,24,6462000,8.15
20260306,00641R,12,11,5471000,6.90
20260306,00641R,13,1,720000,0.90
20260306,00641R,14,6,5444000,6.86
20260306,00641R,15,11,30405191,38.36
20260306,00641R,16,0,0,0.00
20260306,00641R,17,1410,79258000,100.00
20260306,00642U,1,2347,496757,0.16
20260306,00642U,2,13068,28980521,9.82
20260306,00642U,3,2533,21536942,7.30
20260306,00642U,4,698,9290227,3.15
20260306,00642U,5,684,13045750,4.42
20260306,00642U,6,487,13014400,4.41
20260306,00642U,7,262,9675351,3.28
20260306,00642U,8,204,9801000,3.32
20260306,00642U,9,288,21870421,7.41
20260306,00642U,10,112,15747257,5.34
20260306,00642U,11,52,14391000,4.88
20260306,00642U,12,9,4314000,1.46
20260306,00642U,13,5,3586000,1.21
20260306,00642U,14,0,0,0.00
20260306,00642U,15,15,129071374,43.77
20260306,00642U,16,0,0,0.00
20260306,00642U,17,20764,294821000,100.00
20260306,00643 ,1,359,90446,0.09
20260306,00643 ,2,1909,5046862,5.30
20260306,00643 ,3,647,5543847,5.83
20260306,00643 ,4,237,3134242,3.29
20260306,00643 ,5,172,3266181,3.43
20260306,00643 ,6,191,4967347,5.22
20260306,00643 ,7,95,3490717,3.67
20260306,00643 ,8,81,3854876,4.05
20260306,00643 ,9,128,9708116,10.21
20260306,00643 ,10,71,10506143,11.05
20260306,00643 ,11,22,6366000,6.69
20260306,00643 ,12,6,3099000,3.25
20260306,00643 ,13,9,6226000,6.54
20260306,00643 ,14,5,4589000,4.82
20260306,00643 ,15,6,25184223,26.48
20260306,00643 ,16,0,0,0.00
20260306,00643 ,17,3938,95073000,100.00
20260306,00643K,1,0,0,0.00
20260306,00643K,2,2,5000,3.93
20260306,00643K,3,1,7000,5.51
20260306,00643K,4,0,0,0.00
20260306,00643K,5,0,0,0.00
20260306,00643K,6,0,0,0.00
20260306,00643K,7,1,37000,29.13
20260306,00643K,8,0,0,0.00
20260306,00643K,9,1,78000,61.41
20260306,00643K,10,0,0,0.00
20260306,00643K,11,0,0,0.00
20260306,00643K,12,0,0,0.00
20260306,00643K,13,0,0,0.00
20260306,00643K,14,0,0,0.00
20260306,00643K,15,0,0,0.00
20260306,00643K,16,0,0,0.00
20260306,00643K,17,5,127000,100.00
20260306,00645 ,1,4823,1334155,2.56
20260306,00645 ,2,4964,10405213,20.01
20260306,00645 ,3,846,6462816,12.42
20260306,00645 ,4,229,2883711,5.54
20260306,00645 ,5,121,2192333,4.21
20260306,00645 ,6,100,2512302,4.83
20260306,00645 ,7,42,1492548,2.87
20260306,00645 ,8,21,984719,1.89
20260306,00645 ,9,29,2111933,4.06
20260306,00645 ,10,19,2988171,5.74
20260306,00645 ,11,9,2382007,4.58
20260306,00645 ,12,4,1920000,3.69
20260306,00645 ,13,2,1361092,2.61
20260306,00645 ,14,2,1932000,3.71
20260306,00645 ,15,3,11034000,21.22
20260306,00645 ,16,0,0,0.00
20260306,00645 ,17,11214,51997000,100.00
20260306,00646 ,1,44848,12669490,2.45
20260306,00646 ,2,35338,74877358,14.48
20260306,00646 ,3,6314,46553515,9.00
20260306,00646 ,4,2180,27179715,5.25
20260306,00646 ,5,1206,21465793,4.15
20260306,00646 ,6,1047,26009362,5.03
20260306,00646 ,7,479,16723051,3.23
20260306,00646 ,8,267,12133265,2.34
20260306,00646 ,9,473,32946347,6.37
20260306,00646 ,10,175,23610331,4.56
20260306,00646 ,11,50,14105759,2.72
20260306,00646 ,12,18,9082236,1.75
20260306,00646 ,13,12,8419142,1.62
20260306,00646 ,14,6,5462000,1.05
20260306,00646 ,15,26,185747636,35.92
20260306,00646 ,16,0,0,0.00
20260306,00646 ,17,92439,516985000,100.00
20260306,00647L,1,1365,233108,3.37
20260306,00647L,2,642,1322703,19.12
20260306,00647L,3,88,663660,9.59
20260306,00647L,4,33,417020,6.02
20260306,00647L,5,19,334379,4.83
20260306,00647L,6,12,324000,4.68
20260306,00647L,7,6,218000,3.15
20260306,00647L,8,2,91661,1.32
20260306,00647L,9,10,707983,10.23
20260306,00647L,10,4,621217,8.98
20260306,00647L,11,1,296000,4.27
20260306,00647L,12,0,0,0.00
20260306,00647L,13,1,737000,10.65
20260306,00647L,14,1,949269,13.72
20260306,00647L,15,0,0,0.00
20260306,00647L,16,0,0,0.00
20260306,00647L,17,2184,6916000,100.00
20260306,00648R,1,90,14016,0.00
20260306,00648R,2,876,2349347,1.46
20260306,00648R,3,376,3159690,1.96
20260306,00648R,4,169,2245612,1.39
20260306,00648R,5,191,3607581,2.24
20260306,00648R,6,211,5579932,3.47
20260306,00648R,7,121,4404570,2.74
20260306,00648R,8,94,4456007,2.77
20260306,00648R,9,237,17675208,10.99
20260306,00648R,10,126,17855273,11.11
20260306,00648R,11,69,19037000,11.84
20260306,00648R,12,12,5873000,3.65
20260306,00648R,13,8,5842000,3.63
20260306,00648R,14,5,4828000,3.00
20260306,00648R,15,15,63760764,39.67
20260306,00648R,16,0,0,0.00
20260306,00648R,17,2600,160688000,100.00
20260306,00650L,1,262,48228,0.04
20260306,00650L,2,1069,2739941,2.31
20260306,00650L,3,453,3793291,3.20
20260306,00650L,4,225,2955152,2.49
20260306,00650L,5,168,3138686,2.65
20260306,00650L,6,202,5242229,4.42
20260306,00650L,7,110,3988520,3.37
20260306,00650L,8,90,4266300,3.60
20260306,00650L,9,200,14586334,12.32
20260306,00650L,10,83,11636000,9.83
20260306,00650L,11,59,16124522,13.62
20260306,00650L,12,15,7512000,6.34
20260306,00650L,13,6,4223354,3.56
20260306,00650L,14,6,5559000,4.69
20260306,00650L,15,15,32524443,27.48
20260306,00650L,16,0,0,0.00
