資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260410,0050  ,5,60430,1069839912,5.77
20260410,0050  ,6,54413,1343875859,7.25
20260410,0050  ,7,26453,927562649,5.00
20260410,0050  ,8,14460,654395311,3.53
20260410,0050  ,9,24214,1665992597,8.99
20260410,0050  ,10,7738,1048403863,5.66
20260410,0050  ,11,2123,568016539,3.06
20260410,0050  ,12,380,183290441,0.98
20260410,0050  ,13,119,82065873,0.44
20260410,0050  ,14,59,53484012,0.28
20260410,0050  ,15,238,4829343903,26.08
20260410,0050  ,16,4,13222,0.00
20260410,0050  ,17,2729991,18515500000,100.00
20260410,0051  ,1,6612,1438816,5.87
20260410,0051  ,2,4325,8550290,34.89
20260410,0051  ,3,459,3360898,13.71
20260410,0051  ,4,138,1698215,6.93
20260410,0051  ,5,76,1370076,5.59
20260410,0051  ,6,43,1101599,4.49
20260410,0051  ,7,17,585587,2.39
20260410,0051  ,8,9,410809,1.67
20260410,0051  ,9,16,1004636,4.10
20260410,0051  ,10,5,629492,2.56
20260410,0051  ,11,3,791201,3.22
20260410,0051  ,12,1,573000,2.33
20260410,0051  ,13,3,2171067,8.86
20260410,0051  ,14,1,814314,3.32
20260410,0051  ,15,0,0,0.00
20260410,0051  ,16,0,0,0.00
20260410,0051  ,17,11708,24500000,100.00
20260410,0052  ,1,113119,31044819,1.22
20260410,0052  ,2,240184,514273645,20.34
20260410,0052  ,3,48483,378348925,14.96
20260410,0052  ,4,15679,201318534,7.96
20260410,0052  ,5,8371,153376281,6.06
20260410,0052  ,6,7734,194783848,7.70
20260410,0052  ,7,3103,110121091,4.35
20260410,0052  ,8,1840,85255506,3.37
20260410,0052  ,9,2836,200592434,7.93
20260410,0052  ,10,792,108058101,4.27
20260410,0052  ,11,229,63249305,2.50
20260410,0052  ,12,50,24056499,0.95
20260410,0052  ,13,27,18801800,0.74
20260410,0052  ,14,12,10937148,0.43
20260410,0052  ,15,65,433808064,17.16
20260410,0052  ,16,2,26000,0.00
20260410,0052  ,17,442524,2528000000,100.00
20260410,0053  ,1,1801,175550,3.51
20260410,0053  ,2,752,1453328,29.13
20260410,0053  ,3,73,597275,11.97
20260410,0053  ,4,10,131000,2.62
20260410,0053  ,5,15,286000,5.73
20260410,0053  ,6,4,107000,2.14
20260410,0053  ,7,3,101000,2.02
20260410,0053  ,8,4,185000,3.70
20260410,0053  ,9,4,292205,5.85
20260410,0053  ,10,0,0,0.00
20260410,0053  ,11,2,552642,11.07
20260410,0053  ,12,0,0,0.00
20260410,0053  ,13,0,0,0.00
20260410,0053  ,14,0,0,0.00
20260410,0053  ,15,1,1107000,22.19
20260410,0053  ,16,0,0,0.00
20260410,0053  ,17,2669,4988000,100.00
20260410,0055  ,1,3241,913123,1.13
20260410,0055  ,2,6130,12784420,15.94
20260410,0055  ,3,1029,8086919,10.08
20260410,0055  ,4,275,3483395,4.34
20260410,0055  ,5,189,3443180,4.29
20260410,0055  ,6,123,3153058,3.93
20260410,0055  ,7,48,1706494,2.12
20260410,0055  ,8,30,1406479,1.75
20260410,0055  ,9,47,3209919,4.00
20260410,0055  ,10,23,2981329,3.71
20260410,0055  ,11,11,3242516,4.04
20260410,0055  ,12,9,4095845,5.10
20260410,0055  ,13,2,1427000,1.78
20260410,0055  ,14,1,999842,1.24
20260410,0055  ,15,3,29220481,36.45
20260410,0055  ,16,0,0,0.00
20260410,0055  ,17,11161,80154000,100.00
20260410,0056  ,1,306156,94494723,0.66
20260410,0056  ,2,754229,1775800605,12.40
20260410,0056  ,3,220355,1705189401,11.91
20260410,0056  ,4,94474,1196031188,8.35
20260410,0056  ,5,56567,1025427988,7.16
20260410,0056  ,6,54816,1383486600,9.66
20260410,0056  ,7,25989,919772418,6.42
20260410,0056  ,8,15978,738201118,5.15
20260410,0056  ,9,26154,1838865966,12.85
20260410,0056  ,10,8386,1135565649,7.93
20260410,0056  ,11,2135,579376882,4.04
20260410,0056  ,12,401,196502903,1.37
20260410,0056  ,13,117,81392075,0.56
20260410,0056  ,14,60,55054594,0.38
20260410,0056  ,15,146,1584872890,11.07
20260410,0056  ,16,1,1000,0.00
20260410,0056  ,17,1565963,14310034000,100.00
20260410,0057  ,1,573,52398,3.43
20260410,0057  ,2,120,226563,14.83
20260410,0057  ,3,9,68189,4.46
20260410,0057  ,4,7,85100,5.57
20260410,0057  ,5,1,16708,1.09
20260410,0057  ,6,4,99600,6.52
20260410,0057  ,7,1,32000,2.09
20260410,0057  ,8,0,0,0.00
20260410,0057  ,9,2,123442,8.08
20260410,0057  ,10,4,547000,35.82
20260410,0057  ,11,1,276000,18.07
20260410,0057  ,12,0,0,0.00
20260410,0057  ,13,0,0,0.00
20260410,0057  ,14,0,0,0.00
20260410,0057  ,15,0,0,0.00
20260410,0057  ,16,0,0,0.00
20260410,0057  ,17,722,1527000,100.00
20260410,0061  ,1,731,191628,0.17
20260410,0061  ,2,3872,9204715,8.43
20260410,0061  ,3,946,7883278,7.22
20260410,0061  ,4,350,4599041,4.21
20260410,0061  ,5,269,5070753,4.64
20260410,0061  ,6,261,6738783,6.17
20260410,0061  ,7,129,4728177,4.33
20260410,0061  ,8,87,4087464,3.74
20260410,0061  ,9,162,12289403,11.26
20260410,0061  ,10,67,9042000,8.28
20260410,0061  ,11,41,11695187,10.71
20260410,0061  ,12,9,4641000,4.25
20260410,0061  ,13,8,5453000,4.99
20260410,0061  ,14,0,0,0.00
20260410,0061  ,15,5,23491571,21.52
20260410,0061  ,16,0,0,0.00
20260410,0061  ,17,6937,109116000,100.00
20260410,006201,1,694,131252,0.77
20260410,006201,2,1206,2535828,14.96
20260410,006201,3,192,1530861,9.03
20260410,006201,4,62,800066,4.72
20260410,006201,5,34,645000,3.80
20260410,006201,6,24,632770,3.73
20260410,006201,7,14,473902,2.79
20260410,006201,8,7,327264,1.93
20260410,006201,9,9,627235,3.70
20260410,006201,10,3,417000,2.46
20260410,006201,11,2,695122,4.10
20260410,006201,12,1,600000,3.54
20260410,006201,13,0,0,0.00
20260410,006201,14,1,873700,5.15
20260410,006201,15,2,6656000,39.27
20260410,006201,16,0,0,0.00
20260410,006201,17,2251,16946000,100.00
20260410,006203,1,746,113925,1.11
20260410,006203,2,358,605736,5.92
20260410,006203,3,29,214395,2.09
20260410,006203,4,6,84551,0.82
20260410,006203,5,9,156437,1.53
20260410,006203,6,3,76000,0.74
20260410,006203,7,0,0,0.00
20260410,006203,8,1,42000,0.41
20260410,006203,9,2,157000,1.53
20260410,006203,10,3,466956,4.56
20260410,006203,11,2,657000,6.42
20260410,006203,12,1,500000,4.89
20260410,006203,13,0,0,0.00
20260410,006203,14,1,1000000,9.78
20260410,006203,15,2,6144000,60.12
20260410,006203,16,0,0,0.00
20260410,006203,17,1163,10218000,100.00
20260410,006204,1,837,116776,7.78
20260410,006204,2,295,509852,33.99
20260410,006204,3,14,99306,6.62
20260410,006204,4,2,28488,1.89
20260410,006204,5,3,55383,3.69
20260410,006204,6,3,75987,5.06
20260410,006204,7,0,0,0.00
20260410,006204,8,1,45000,3.00
20260410,006204,9,1,70000,4.66
20260410,006204,10,2,271000,18.06
20260410,006204,11,1,228208,15.21
20260410,006204,12,0,0,0.00
20260410,006204,13,0,0,0.00
20260410,006204,14,0,0,0.00
20260410,006204,15,0,0,0.00
20260410,006204,16,0,0,0.00
20260410,006204,17,1159,1500000,100.00
20260410,006205,1,3310,1029778,0.96
20260410,006205,2,4354,9830614,9.23
20260410,006205,3,1066,8177758,7.68
20260410,006205,4,363,4594031,4.31
20260410,006205,5,254,4664421,4.38
20260410,006205,6,199,5001963,4.69
20260410,006205,7,105,3743997,3.51
20260410,006205,8,40,1883395,1.76
20260410,006205,9,118,8422185,7.91
20260410,006205,10,55,7883461,7.40
20260410,006205,11,12,3347563,3.14
20260410,006205,12,14,6948748,6.52
20260410,006205,13,7,4978000,4.67
20260410,006205,14,2,1772000,1.66
20260410,006205,15,8,34161086,32.09
20260410,006205,16,0,0,0.00
20260410,006205,17,9907,106439000,100.00
20260410,006206,1,858,220505,0.70
20260410,006206,2,1778,4010982,12.82
20260410,006206,3,464,3705477,11.84
20260410,006206,4,153,1948232,6.22
20260410,006206,5,115,2132687,6.81
20260410,006206,6,94,2432481,7.77
20260410,006206,7,54,1978667,6.32
20260410,006206,8,35,1687608,5.39
20260410,006206,9,42,3114259,9.95
20260410,006206,10,15,2000578,6.39
20260410,006206,11,7,2023120,6.46
20260410,006206,12,1,597000,1.90
20260410,006206,13,3,2331404,7.45
20260410,006206,14,0,0,0.00
20260410,006206,15,1,3095000,9.89
20260410,006206,16,0,0,0.00
20260410,006206,17,3620,31278000,100.00
20260410,006207,1,266,62818,0.26
20260410,006207,2,868,2024180,8.65
20260410,006207,3,211,1714072,7.32
20260410,006207,4,76,958063,4.09
20260410,006207,5,67,1256131,5.36
20260410,006207,6,56,1504859,6.43
20260410,006207,7,20,710000,3.03
20260410,006207,8,18,842442,3.60
20260410,006207,9,42,3054826,13.05
20260410,006207,10,20,3004078,12.84
20260410,006207,11,14,4262000,18.21
20260410,006207,12,4,2038876,8.71
20260410,006207,13,1,660000,2.82
20260410,006207,14,0,0,0.00
20260410,006207,15,1,1299655,5.55
20260410,006207,16,0,0,0.00
20260410,006207,17,1664,23392000,100.00
20260410,006208,1,357923,108409336,5.79
20260410,006208,2,251021,537630405,28.75
20260410,006208,3,43409,311027127,16.63
20260410,006208,4,14032,172687139,9.23
20260410,006208,5,6608,116143764,6.21
20260410,006208,6,5396,131758917,7.04
20260410,006208,7,2165,75175377,4.02
20260410,006208,8,1009,45386945,2.42
20260410,006208,9,1407,94345312,5.04
20260410,006208,10,324,42495182,2.27
20260410,006208,11,63,17225881,0.92
20260410,006208,12,16,7412854,0.39
20260410,006208,13,8,5643031,0.30
20260410,006208,14,3,2778000,0.14
20260410,006208,15,39,201421730,10.77
20260410,006208,16,1,1000,0.00
20260410,006208,17,683423,1869540000,100.00
20260410,00625K,1,0,0,0.00
20260410,00625K,2,5,18000,5.40
20260410,00625K,3,1,10000,3.00
20260410,00625K,4,1,12000,3.60
20260410,00625K,5,1,16000,4.80
20260410,00625K,6,1,23000,6.90
20260410,00625K,7,1,35000,10.51
20260410,00625K,8,0,0,0.00
20260410,00625K,9,2,104000,31.23
20260410,00625K,10,1,115000,34.53
20260410,00625K,11,0,0,0.00
20260410,00625K,12,0,0,0.00
20260410,00625K,13,0,0,0.00
20260410,00625K,14,0,0,0.00
20260410,00625K,15,0,0,0.00
20260410,00625K,16,0,0,0.00
20260410,00625K,17,13,333000,100.00
20260410,00631L,1,19369,6708632,0.17
20260410,00631L,2,59518,138480164,3.70
20260410,00631L,3,15399,118587744,3.17
20260410,00631L,4,6675,83168553,2.22
20260410,00631L,5,4240,76275515,2.04
20260410,00631L,6,9470,226399586,6.06
20260410,00631L,7,2741,95788289,2.56
20260410,00631L,8,3868,175310380,4.69
20260410,00631L,9,5709,413081221,11.05
20260410,00631L,10,3481,488307397,13.07
20260410,00631L,11,1639,453022267,12.12
20260410,00631L,12,428,208310478,5.57
20260410,00631L,13,198,137005900,3.66
20260410,00631L,14,93,83651833,2.23
20260410,00631L,15,235,1031318041,27.60
20260410,00631L,16,3,68000,0.00
20260410,00631L,17,133063,3735348000,100.00
20260410,00632R,1,11383,4376536,0.21
20260410,00632R,2,20497,51180682,2.50
20260410,00632R,3,7982,63090395,3.08
20260410,00632R,4,3819,49466341,2.42
20260410,00632R,5,2918,53667574,2.62
20260410,00632R,6,3446,88626853,4.33
20260410,00632R,7,1883,67516132,3.30
20260410,00632R,8,1561,72344714,3.54
20260410,00632R,9,3353,244599151,11.97
20260410,00632R,10,1817,258677975,12.66
20260410,00632R,11,870,240746991,11.78
20260410,00632R,12,257,125249429,6.13
20260410,00632R,13,135,94592128,4.63
20260410,00632R,14,75,68283696,3.34
20260410,00632R,15,151,559789133,27.41
20260410,00632R,16,0,0,0.00
20260410,00632R,17,60147,2042207730,100.00
20260410,00633L,1,261,47209,0.02
20260410,00633L,2,1868,4623335,2.75
20260410,00633L,3,710,5807313,3.45
20260410,00633L,4,318,4145248,2.46
20260410,00633L,5,278,5176299,3.08
20260410,00633L,6,292,7649657,4.55
20260410,00633L,7,146,5214101,3.10
20260410,00633L,8,124,5837925,3.47
20260410,00633L,9,286,21317858,12.69
20260410,00633L,10,144,20340000,12.11
20260410,00633L,11,72,20593000,12.26
20260410,00633L,12,22,10544412,6.27
20260410,00633L,13,13,9129000,5.43
20260410,00633L,14,6,5340430,3.17
20260410,00633L,15,20,42192213,25.12
20260410,00633L,16,0,0,0.00
20260410,00633L,17,4560,167958000,100.00
20260410,00634R,1,54,6504,0.01
20260410,00634R,2,314,784189,1.65
20260410,00634R,3,130,1114261,2.35
20260410,00634R,4,54,714400,1.51
20260410,00634R,5,43,813681,1.72
20260410,00634R,6,54,1431801,3.02
20260410,00634R,7,33,1169000,2.47
20260410,00634R,8,30,1422800,3.01
20260410,00634R,9,56,4072000,8.61
20260410,00634R,10,31,4594597,9.72
20260410,00634R,11,22,6361000,13.46
20260410,00634R,12,2,1092000,2.31
20260410,00634R,13,5,3399000,7.19
20260410,00634R,14,2,1829000,3.87
20260410,00634R,15,7,18451767,39.04
20260410,00634R,16,0,0,0.00
20260410,00634R,17,837,47256000,100.00
20260410,00635U,1,23519,5721863,1.75
20260410,00635U,2,31771,64799436,19.84
20260410,00635U,3,4542,35507791,10.87
20260410,00635U,4,1374,17645453,5.40
20260410,00635U,5,929,17201530,5.26
20260410,00635U,6,739,18814185,5.76
20260410,00635U,7,345,12392356,3.79
20260410,00635U,8,172,8025676,2.45
20260410,00635U,9,332,23967340,7.34
20260410,00635U,10,129,17753395,5.43
20260410,00635U,11,46,12368888,3.78
20260410,00635U,12,10,4971000,1.52
20260410,00635U,13,4,2859000,0.87
20260410,00635U,14,3,2797000,0.85
20260410,00635U,15,17,81689087,25.01
20260410,00635U,16,0,0,0.00
20260410,00635U,17,63932,326514000,100.00
20260410,00636 ,1,1546,441211,0.37
20260410,00636 ,2,4873,11451677,9.76
20260410,00636 ,3,1245,10073943,8.58
20260410,00636 ,4,510,6532895,5.56
20260410,00636 ,5,336,6267996,5.34
20260410,00636 ,6,322,8308240,7.08
20260410,00636 ,7,145,5278574,4.49
20260410,00636 ,8,100,4719387,4.02
20260410,00636 ,9,181,13281443,11.32
20260410,00636 ,10,97,13617110,11.60
20260410,00636 ,11,22,6082947,5.18
20260410,00636 ,12,13,6461582,5.50
20260410,00636 ,13,6,4109000,3.50
20260410,00636 ,14,2,1831000,1.56
20260410,00636 ,15,8,18867995,16.08
20260410,00636 ,16,0,0,0.00
20260410,00636 ,17,9406,117325000,100.00
20260410,00636K,1,3,1400,2.25
20260410,00636K,2,4,10500,16.90
20260410,00636K,3,1,5700,9.17
20260410,00636K,4,0,0,0.00
20260410,00636K,5,0,0,0.00
20260410,00636K,6,0,0,0.00
20260410,00636K,7,0,0,0.00
20260410,00636K,8,1,44500,71.65
20260410,00636K,9,0,0,0.00
20260410,00636K,10,0,0,0.00
20260410,00636K,11,0,0,0.00
20260410,00636K,12,0,0,0.00
20260410,00636K,13,0,0,0.00
20260410,00636K,14,0,0,0.00
20260410,00636K,15,0,0,0.00
20260410,00636K,16,0,0,0.00
20260410,00636K,17,9,62100,100.00
20260410,00637L,1,704,123659,0.01
20260410,00637L,2,5597,14775540,1.46
20260410,00637L,3,2432,20480560,2.02
20260410,00637L,4,1085,14343729,1.42
20260410,00637L,5,1002,18816638,1.86
20260410,00637L,6,1062,27852637,2.75
20260410,00637L,7,659,23944211,2.37
20260410,00637L,8,491,23000859,2.27
20260410,00637L,9,1130,83764464,8.29
20260410,00637L,10,711,102749366,10.17
20260410,00637L,11,385,109704036,10.86
20260410,00637L,12,140,69523000,6.88
20260410,00637L,13,57,39423000,3.90
20260410,00637L,14,41,37495000,3.71
20260410,00637L,15,123,424109301,41.98
20260410,00637L,16,0,0,0.00
20260410,00637L,17,15619,1010106000,100.00
20260410,00638R,1,63,7459,0.02
20260410,00638R,2,218,565628,2.09
20260410,00638R,3,87,736294,2.73
20260410,00638R,4,37,499066,1.85
20260410,00638R,5,39,741864,2.75
20260410,00638R,6,30,782500,2.90
20260410,00638R,7,18,655000,2.43
20260410,00638R,8,13,605000,2.24
20260410,00638R,9,26,1850000,6.86
20260410,00638R,10,23,3418000,12.68
20260410,00638R,11,8,2097000,7.78
20260410,00638R,12,8,3850648,14.28
20260410,00638R,13,0,0,0.00
20260410,00638R,14,2,1985647,7.36
20260410,00638R,15,2,9153894,33.96
20260410,00638R,16,0,0,0.00
20260410,00638R,17,574,26948000,100.00
20260410,00639 ,1,1144,382805,0.31
20260410,00639 ,2,2793,6851579,5.59
20260410,00639 ,3,1006,8116193,6.63
20260410,00639 ,4,357,4602877,3.76
20260410,00639 ,5,358,6596445,5.38
20260410,00639 ,6,307,8007352,6.54
20260410,00639 ,7,150,5391391,4.40
20260410,00639 ,8,107,4969942,4.06
20260410,00639 ,9,208,15357857,12.54
20260410,00639 ,10,104,14514414,11.85
20260410,00639 ,11,33,9690091,7.91
20260410,00639 ,12,9,4442000,3.62
20260410,00639 ,13,5,3475000,2.83
20260410,00639 ,14,5,4422000,3.61
20260410,00639 ,15,12,25583054,20.90
20260410,00639 ,16,0,0,0.00
20260410,00639 ,17,6598,122403000,100.00
20260410,00640L,1,816,172518,1.28
20260410,00640L,2,820,1745190,13.00
20260410,00640L,3,167,1282362,9.55
20260410,00640L,4,60,782072,5.82
20260410,00640L,5,36,654966,4.88
20260410,00640L,6,33,836001,6.22
20260410,00640L,7,8,289071,2.15
20260410,00640L,8,7,317067,2.36
20260410,00640L,9,19,1224044,9.12
20260410,00640L,10,8,1169505,8.71
20260410,00640L,11,2,667000,4.97
20260410,00640L,12,1,465000,3.46
20260410,00640L,13,0,0,0.00
20260410,00640L,14,0,0,0.00
20260410,00640L,15,3,3814204,28.42
20260410,00640L,16,0,0,0.00
20260410,00640L,17,1980,13419000,100.00
20260410,00641R,1,82,16956,0.02
20260410,00641R,2,459,1210010,1.54
20260410,00641R,3,189,1608138,2.05
20260410,00641R,4,103,1339627,1.71
20260410,00641R,5,103,1942938,2.48
20260410,00641R,6,101,2649075,3.38
20260410,00641R,7,58,2132408,2.72
20260410,00641R,8,46,2170000,2.77
20260410,00641R,9,129,9581290,12.24
20260410,00641R,10,55,7827000,10.00
20260410,00641R,11,29,8156000,10.42
20260410,00641R,12,10,5225000,6.67
20260410,00641R,13,5,3589000,4.58
20260410,00641R,14,4,3673000,4.69
20260410,00641R,15,11,27137558,34.67
20260410,00641R,16,0,0,0.00
20260410,00641R,17,1384,78258000,100.00
20260410,00642U,1,4074,809766,0.38
20260410,00642U,2,13841,28869983,13.59
20260410,00642U,3,2212,18600044,8.76
20260410,00642U,4,623,8280539,3.90
20260410,00642U,5,548,10492194,4.94
20260410,00642U,6,390,10388755,4.89
20260410,00642U,7,229,8476057,3.99
20260410,00642U,8,136,6473800,3.04
20260410,00642U,9,217,15734612,7.41
20260410,00642U,10,73,10576000,4.98
20260410,00642U,11,41,12089330,5.69
20260410,00642U,12,8,4009000,1.88
20260410,00642U,13,1,650000,0.30
20260410,00642U,14,1,872000,0.41
20260410,00642U,15,14,75998920,35.79
20260410,00642U,16,0,0,0.00
20260410,00642U,17,22408,212321000,100.00
20260410,00643 ,1,340,88265,0.09
20260410,00643 ,2,1830,4806557,5.27
20260410,00643 ,3,618,5274621,5.79
20260410,00643 ,4,230,3045546,3.34
20260410,00643 ,5,162,3070270,3.37
20260410,00643 ,6,181,4695410,5.15
20260410,00643 ,7,84,3092943,3.39
20260410,00643 ,8,80,3796332,4.16
20260410,00643 ,9,122,9175652,10.07
20260410,00643 ,10,66,9901829,10.87
20260410,00643 ,11,20,5769000,6.33
20260410,00643 ,12,7,3556000,3.90
20260410,00643 ,13,7,4830000,5.30
20260410,00643 ,14,3,2791000,3.06
20260410,00643 ,15,7,27179575,29.84
20260410,00643 ,16,0,0,0.00
20260410,00643 ,17,3757,91073000,100.00
20260410,00643K,1,0,0,0.00
20260410,00643K,2,2,5000,3.93
20260410,00643K,3,1,7000,5.51
20260410,00643K,4,0,0,0.00
20260410,00643K,5,0,0,0.00
20260410,00643K,6,0,0,0.00
20260410,00643K,7,1,37000,29.13
20260410,00643K,8,0,0,0.00
20260410,00643K,9,1,78000,61.41
20260410,00643K,10,0,0,0.00
20260410,00643K,11,0,0,0.00
20260410,00643K,12,0,0,0.00
20260410,00643K,13,0,0,0.00
20260410,00643K,14,0,0,0.00
20260410,00643K,15,0,0,0.00
20260410,00643K,16,0,0,0.00
20260410,00643K,17,5,127000,100.00
20260410,00645 ,1,4823,1357656,2.42
20260410,00645 ,2,4959,10471622,18.70
20260410,00645 ,3,841,6396236,11.42
20260410,00645 ,4,239,2997770,5.35
20260410,00645 ,5,130,2367159,4.22
20260410,00645 ,6,100,2530884,4.51
20260410,00645 ,7,40,1418264,2.53
20260410,00645 ,8,24,1123041,2.00
20260410,00645 ,9,31,2297864,4.10
20260410,00645 ,10,18,2847297,5.08
20260410,00645 ,11,8,2121000,3.78
20260410,00645 ,12,3,1425000,2.54
20260410,00645 ,13,2,1486000,2.65
20260410,00645 ,14,2,1932000,3.45
20260410,00645 ,15,5,15225207,27.18
20260410,00645 ,16,0,0,0.00
20260410,00645 ,17,11225,55997000,100.00
20260410,00646 ,1,48950,13908642,2.59
20260410,00646 ,2,37247,79211791,14.77
20260410,00646 ,3,6696,49261539,9.19
20260410,00646 ,4,2342,29165447,5.44
20260410,00646 ,5,1260,22403937,4.17
20260410,00646 ,6,1092,27098968,5.05
20260410,00646 ,7,528,18411749,3.43
20260410,00646 ,8,274,12500229,2.33
20260410,00646 ,9,494,34291685,6.39
20260410,00646 ,10,199,26529312,4.94
20260410,00646 ,11,50,14394635,2.68
20260410,00646 ,12,21,10707563,1.99
20260410,00646 ,13,10,7159098,1.33
20260410,00646 ,14,3,2673000,0.49
20260410,00646 ,15,27,188268405,35.12
20260410,00646 ,16,1,1000,0.00
20260410,00646 ,17,99193,535985000,100.00
20260410,00647L,1,1338,255109,3.43
20260410,00647L,2,699,1489438,20.08
20260410,00647L,3,104,782130,10.54
20260410,00647L,4,33,408632,5.51
20260410,00647L,5,14,252349,3.40
20260410,00647L,6,17,432228,5.82
20260410,00647L,7,8,285000,3.84
20260410,00647L,8,3,141000,1.90
20260410,00647L,9,11,824217,11.11
20260410,00647L,10,2,327000,4.40
20260410,00647L,11,1,298000,4.01
20260410,00647L,12,0,0,0.00
20260410,00647L,13,1,744000,10.03
20260410,00647L,14,0,0,0.00
20260410,00647L,15,1,1176897,15.86
